date,station,Optical_Depth_055,month_cos,month,wind_speed,month_sin,day_of_week,pm25
2021-10-14,Saddar,0.2178448275862068,0.5000000000000001,10,2.435509783482186,-0.8660254037844386,3,90.24424633993416
2021-10-15,Saddar,0.1926758620689655,0.5000000000000001,10,2.571718548803259,-0.8660254037844386,4,86.39394525073972
2021-10-16,Saddar,0.1629965517241379,0.5000000000000001,10,3.2295908548042527,-0.8660254037844386,5,76.93146347411842
2021-10-17,Saddar,0.2035054347826086,0.5000000000000001,10,2.967407021596559,-0.8660254037844386,6,85.95600443152664
2021-10-18,Saddar,0.2274893178410794,0.5000000000000001,10,2.82166879459028,-0.8660254037844386,0,89.62985619392319
2021-10-19,Saddar,0.1524844827586206,0.5000000000000001,10,2.750051709051739,-0.8660254037844386,1,88.75068251792574
2021-10-20,Saddar,0.124424023957409,0.5000000000000001,10,3.558483539746269,-0.8660254037844386,2,93.95842912626148
2021-10-21,Saddar,0.165832796101949,0.5000000000000001,10,5.708357834183548,-0.8660254037844386,3,89.59574587041263
2021-10-22,Saddar,0.227219540229885,0.5000000000000001,10,6.990271345262952,-0.8660254037844386,4,84.94706551551191
2021-10-23,Saddar,1.2095,0.5000000000000001,10,3.166467632706644,-0.8660254037844386,5,167.06176482627737
2021-10-24,Saddar,0.7284187031484258,0.5000000000000001,10,2.0283613833935386,-0.8660254037844386,6,125.1162763077513
2021-10-25,Saddar,0.7176344827586207,0.5000000000000001,10,5.375784751121724,-0.8660254037844386,0,124.6199634713685
2021-10-26,Saddar,0.478754117259552,0.5000000000000001,10,2.1081839914449825,-0.8660254037844386,1,104.27998230454904
2021-10-27,Saddar,0.5521141304347825,0.5000000000000001,10,1.4714078931721006,-0.8660254037844386,2,118.7221619438222
2021-10-28,Saddar,0.5170241379310345,0.5000000000000001,10,1.8020439907721395,-0.8660254037844386,3,110.2893139912288
2021-10-29,Saddar,0.3369844077961019,0.5000000000000001,10,1.5683242412832703,-0.8660254037844386,4,99.0994338519611
2021-10-30,Saddar,0.2670241379310345,0.5000000000000001,10,1.0485738708892691,-0.8660254037844386,5,96.64924379006374
