date,station,aer_ai,no2,so2,co,wind_speed,rh,temperature_2m,Optical_Depth_047,Optical_Depth_055,viirs_ntl,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_holiday,is_weekend,pm25
2019-01-13,Federal_B_Area,,,,,5.256322189846201,48.45444496416075,293.22881290119705,0.4782065217391303,0.3646032608695652,55.619998931884766,1,0.4999999999999999,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,0,1,126.278441461413
2019-01-14,Federal_B_Area,,,,,5.915927633262745,45.847078434156856,291.18523605218513,0.5001517241379311,0.3951103448275862,55.619998931884766,1,0.4999999999999999,0.8660254037844387,0,0.0,1.0,0,0,109.62504990139797
2019-01-15,Federal_B_Area,,,,,1.317287811367297,51.80976279104036,292.10261910341313,0.4269551724137931,0.3339551724137931,55.619998931884766,1,0.4999999999999999,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,0,0,126.01952110552926
2019-01-16,Federal_B_Area,,,,,2.470632247256513,80.58178276924417,293.75821797071217,0.2694857142857143,0.2051999999999999,55.619998931884766,1,0.4999999999999999,0.8660254037844387,2,0.9749279121818236,-0.2225209339563143,0,0,123.19061183825478
2019-01-17,Federal_B_Area,,,,,4.812104270568384,43.31760492303773,294.0358532042209,0.6094379310344828,0.495451724137931,55.619998931884766,1,0.4999999999999999,0.8660254037844387,3,0.4338837391175582,-0.900968867902419,0,0,131.22118635409967
2019-01-18,Federal_B_Area,,,,,1.9162398724954,46.66731294048419,294.01794526157335,0.3775489130434782,0.2865380434782608,55.619998931884766,1,0.4999999999999999,0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,0,0,114.68650736994655
2019-01-19,Federal_B_Area,,,,,0.9396957682731398,55.81712772332592,293.55278578602025,0.7629491466388019,0.6154177986764194,55.619998931884766,1,0.4999999999999999,0.8660254037844387,5,-0.9749279121818236,-0.2225209339563146,0,1,142.63176887863622
2019-01-20,Federal_B_Area,,,,,1.844874461089809,71.63002414330678,292.99228696979685,0.5087659574468084,0.3903723404255318,55.619998931884766,1,0.4999999999999999,0.8660254037844387,6,-0.7818314824680299,0.6234898018587334,0,1,125.18750504364266
2019-01-21,Federal_B_Area,,,,,1.522230146955117,84.75905632650925,290.07132199721826,1.0106315789473683,0.795578947368421,55.619998931884766,1,0.4999999999999999,0.8660254037844387,0,0.0,1.0,0,0,161.90822769248385
2019-01-22,Federal_B_Area,,,,,2.8072793079410663,56.29322712451142,288.8187777834934,0.1920770114942528,0.1579162748171368,55.619998931884766,1,0.4999999999999999,0.8660254037844387,1,0.7818314824680298,0.6234898018587336,0,0,101.47806283311019
2019-01-23,Federal_B_Area,,,,,3.0154621297111266,60.921906616701406,289.01567050253635,0.2286630434782608,0.1745597826086956,55.619998931884766,1,0.4999999999999999,0.8660254037844387,2,0.9749279121818236,-0.2225209339563143,0,0,104.87188729619515
2019-01-24,Federal_B_Area,,,,,3.668032147079491,63.155746586617205,289.2143223723549,0.4095758620689655,0.3223758620689655,55.619998931884766,1,0.4999999999999999,0.8660254037844387,3,0.4338837391175582,-0.900968867902419,0,0,123.7524330432541
2019-01-25,Federal_B_Area,,,,,1.135285780246558,67.2520460684204,289.7033042725646,0.5126677339901478,0.4050622536945812,55.619998931884766,1,0.4999999999999999,0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,0,0,131.3384226109729
